x,delta_x,f(x)
0.15285605712114242,2.100042000841018e-05,0.9543450852141717
0.15287705754115083,2.100042000841018e-05,0.9543328305021523
0.1528980579611592,2.100042000841018e-05,0.9543205742640065
0.15291905838116762,2.100042000841018e-05,0.9543083164997971
0.152940058801176,2.100042000841018e-05,0.9542960572095868
0.15296105922118441,2.100042000841018e-05,0.9542837963934385
0.15298205964119282,2.100042000841018e-05,0.9542715340514152
0.1530030600612012,2.100042000841018e-05,0.9542592701835796
0.15302406048120962,2.100042000841018e-05,0.9542470047899947
0.15304506090121803,2.100042000841018e-05,0.9542347378707233
0.1530660613212264,2.100042000841018e-05,0.9542224694258283
0.15308706174123482,2.100042000841018e-05,0.9542101994553728
0.15310806216124323,2.100042000841018e-05,0.9541979279594194
0.1531290625812516,2.100042000841018e-05,0.9541856549380311
0.15315006300126002,2.100042000841018e-05,0.954173380391271
0.15317106342126843,2.100042000841018e-05,0.9541611043192018
0.15319206384127682,2.100042000841018e-05,0.9541488267218866
0.15321306426128523,2.100042000841018e-05,0.9541365475993882
0.1532340646812936,2.100042000841018e-05,0.9541242669517697
0.15325506510130202,2.100042000841018e-05,0.9541119847790939
0.15327606552131043,2.100042000841018e-05,0.954099701081424
0.1532970659413188,2.100042000841018e-05,0.9540874158588226
0.15331806636132722,2.100042000841018e-05,0.9540751291113531
0.15333906678133563,2.100042000841018e-05,0.9540628408390781
0.153360067201344,2.100042000841018e-05,0.9540505510420609
0.15338106762135242,2.100042000841018e-05,0.9540382597203644
0.15340206804136083,2.100042000841018e-05,0.9540259668740515
0.15342306846136922,2.100042000841018e-05,0.9540136725031855
0.15344406888137763,2.100042000841018e-05,0.954001376607829
0.153465069301386,2.100042000841018e-05,0.9539890791880453
0.15348606972139442,2.100042000841018e-05,0.9539767802438974
0.15350707014140283,2.100042000841018e-05,0.9539644797754484
0.1535280705614112,2.100042000841018e-05,0.9539521777827613
0.15354907098141962,2.100042000841018e-05,0.9539398742658991
0.15357007140142803,2.100042000841018e-05,0.9539275692249249
0.15359107182143641,2.100042000841018e-05,0.9539152626599019
0.15361207224144482,2.100042000841018e-05,0.9539029545708929
0.15363307266145323,2.100042000841018e-05,0.9538906449579613
0.15365407308146162,2.100042000841018e-05,0.9538783338211699
0.15367507350147003,2.100042000841018e-05,0.9538660211605822
0.15369607392147844,2.100042000841018e-05,0.9538537069762608
0.15371707434148682,2.100042000841018e-05,0.9538413912682692
0.15373807476149523,2.100042000841018e-05,0.9538290740366704
0.1537590751815036,2.100042000841018e-05,0.9538167552815275
0.15378007560151202,2.100042000841018e-05,0.9538044350029038
0.15380107602152043,2.100042000841018e-05,0.9537921132008622
0.15382207644152882,2.100042000841018e-05,0.953779789875466
0.15384307686153723,2.100042000841018e-05,0.9537674650267783
0.15386407728154564,2.100042000841018e-05,0.9537551386548624
0.15388507770155402,2.100042000841018e-05,0.9537428107597813
0.15390607812156243,2.100042000841018e-05,0.9537304813415982
0.15392707854157084,2.100042000841018e-05,0.9537181504003764
0.15394807896157922,2.100042000841018e-05,0.9537058179361791
0.15396907938158763,2.100042000841018e-05,0.9536934839490695
0.153990079801596,2.100042000841018e-05,0.9536811484391107
0.15401108022160442,2.100042000841018e-05,0.953668811406366
0.15403208064161283,2.100042000841018e-05,0.9536564728508985
0.15405308106162122,2.100042000841018e-05,0.9536441327727716
0.15407408148162963,2.100042000841018e-05,0.9536317911720484
0.15409508190163804,2.100042000841018e-05,0.9536194480487924
0.15411608232164642,2.100042000841018e-05,0.9536071034030665
0.15413708274165483,2.100042000841018e-05,0.9535947572349343
0.15415808316166324,2.100042000841018e-05,0.9535824095444588
0.15417908358167162,2.100042000841018e-05,0.9535700603317034
0.15420008400168003,2.100042000841018e-05,0.9535577095967315
0.15422108442168841,2.100042000841018e-05,0.9535453573396061
0.15424208484169682,2.100042000841018e-05,0.9535330035603907
0.15426308526170524,2.100042000841018e-05,0.9535206482591486
0.15428408568171362,2.100042000841018e-05,0.9535082914359431
0.15430508610172203,2.100042000841018e-05,0.9534959330908375
0.15432608652173044,2.100042000841018e-05,0.953483573223895
0.15434708694173882,2.100042000841018e-05,0.9534712118351791
0.15436808736174723,2.100042000841018e-05,0.9534588489247532
0.15438908778175564,2.100042000841018e-05,0.9534464844926804
0.15441008820176402,2.100042000841018e-05,0.9534341185390244
0.15443108862177243,2.100042000841018e-05,0.9534217510638482
0.15445208904178084,2.100042000841018e-05,0.9534093820672154
0.15447308946178923,2.100042000841018e-05,0.9533970115491892
0.15449408988179764,2.100042000841018e-05,0.9533846395098332
0.15451509030180602,2.100042000841018e-05,0.9533722659492108
0.15453609072181443,2.100042000841018e-05,0.9533598908673852
0.15455709114182284,2.100042000841018e-05,0.9533475142644198
0.15457809156183122,2.100042000841018e-05,0.9533351361403782
0.15459909198183963,2.100042000841018e-05,0.9533227564953237
0.15462009240184804,2.100042000841018e-05,0.9533103753293197
0.15464109282185642,2.100042000841018e-05,0.9532979926424299
0.15466209324186483,2.100042000841018e-05,0.9532856084347173
0.15468309366187324,2.100042000841018e-05,0.9532732227062457
0.15470409408188163,2.100042000841018e-05,0.9532608354570785
0.15472509450189004,2.100042000841018e-05,0.953248446687279
0.15474609492189842,2.100042000841018e-05,0.9532360563969109
0.15476709534190683,2.100042000841018e-05,0.9532236645860375
0.15478809576191524,2.100042000841018e-05,0.9532112712547223
0.15480909618192362,2.100042000841018e-05,0.9531988764030289
0.15483009660193203,2.100042000841018e-05,0.9531864800310207
0.15485109702194044,2.100042000841018e-05,0.9531740821387612
0.15487209744194882,2.100042000841018e-05,0.9531616827263141
0.15489309786195724,2.100042000841018e-05,0.9531492817937427
0.15491409828196565,2.100042000841018e-05,0.9531368793411106
0.15493509870197403,2.100042000841018e-05,0.9531244753684813
0.15495609912198244,2.100042000841018e-05,0.9531120698759185
0.15497709954199085,2.100042000841018e-05,0.9530996628634856
0.15499809996199923,2.100042000841018e-05,0.9530872543312462
0.15501910038200764,2.100042000841018e-05,0.9530748442792638
0.15504010080201602,2.100042000841018e-05,0.9530624327076022
0.15506110122202443,2.100042000841018e-05,0.9530500196163246
0.15508210164203284,2.100042000841018e-05,0.953037605005495
0.15510310206204123,2.100042000841018e-05,0.9530251888751767
0.15512410248204964,2.100042000841018e-05,0.9530127712254334
0.15514510290205805,2.100042000841018e-05,0.9530003520563287
0.15516610332206643,2.100042000841018e-05,0.9529879313679264
0.15518710374207484,2.100042000841018e-05,0.9529755091602897
0.15520810416208325,2.100042000841018e-05,0.9529630854334826
0.15522910458209163,2.100042000841018e-05,0.9529506601875686
0.15525010500210004,2.100042000841018e-05,0.9529382334226114
0.15527110542210842,2.100042000841018e-05,0.9529258051386745
0.15529210584211683,2.100042000841018e-05,0.9529133753358218
0.15531310626212524,2.100042000841018e-05,0.9529009440141168
0.15533410668213363,2.100042000841018e-05,0.9528885111736232
0.15535510710214204,2.100042000841018e-05,0.9528760768144047
0.15537610752215045,2.100042000841018e-05,0.952863640936525
0.15539710794215883,2.100042000841018e-05,0.9528512035400477
0.15541810836216724,2.100042000841018e-05,0.9528387646250367
0.15543910878217565,2.100042000841018e-05,0.9528263241915554
0.15546010920218403,2.100042000841018e-05,0.9528138822396679
0.15548110962219244,2.100042000841018e-05,0.9528014387694377
0.15550211004220083,2.100042000841018e-05,0.9527889937809284
0.15552311046220924,2.100042000841018e-05,0.952776547274204
0.15554411088221765,2.100042000841018e-05,0.9527640992493281
0.15556511130222603,2.100042000841018e-05,0.9527516497063646
0.15558611172223444,2.100042000841018e-05,0.9527391986453771
0.15560711214224285,2.100042000841018e-05,0.9527267460664295
0.15562811256225123,2.100042000841018e-05,0.9527142919695853
0.15564911298225964,2.100042000841018e-05,0.9527018363549087
0.15567011340226805,2.100042000841018e-05,0.9526893792224631
0.15569111382227643,2.100042000841018e-05,0.9526769205723126
0.15571211424228484,2.100042000841018e-05,0.9526644604045208
0.15573311466229325,2.100042000841018e-05,0.9526519987191515
0.15575411508230164,2.100042000841018e-05,0.9526395355162687
0.15577511550231005,2.100042000841018e-05,0.9526270707959361
0.15579611592231843,2.100042000841018e-05,0.9526146045582176
0.15581711634232684,2.100042000841018e-05,0.9526021368031768
0.15583811676233525,2.100042000841018e-05,0.9525896675308779
0.15585911718234363,2.100042000841018e-05,0.9525771967413846
0.15588011760235204,2.100042000841018e-05,0.9525647244347607
0.15590111802236045,2.100042000841018e-05,0.9525522506110701
0.15592211844236883,2.100042000841018e-05,0.9525397752703767
0.15594311886237724,2.100042000841018e-05,0.9525272984127444
0.15596411928238565,2.100042000841018e-05,0.9525148200382371
0.15598511970239404,2.100042000841018e-05,0.9525023401469186
0.15600612012240245,2.100042000841018e-05,0.952489858738853
0.15602712054241083,2.100042000841018e-05,0.9524773758141039
0.15604812096241924,2.100042000841018e-05,0.9524648913727355
0.15606912138242765,2.100042000841018e-05,0.9524524054148116
0.15609012180243603,2.100042000841018e-05,0.9524399179403961
0.15611112222244444,2.100042000841018e-05,0.952427428949553
0.15613212264245285,2.100042000841018e-05,0.9524149384423463
0.15615312306246124,2.100042000841018e-05,0.9524024464188399
0.15617412348246965,2.100042000841018e-05,0.9523899528790977
0.15619512390247806,2.100042000841018e-05,0.9523774578231837
0.15621612432248644,2.100042000841018e-05,0.952364961251162
0.15623712474249485,2.100042000841018e-05,0.9523524631630964
0.15625812516250326,2.100042000841018e-05,0.952339963559051
0.15627912558251164,2.100042000841018e-05,0.9523274624390898
0.15630012600252005,2.100042000841018e-05,0.9523149598032767
0.15632112642252843,2.100042000841018e-05,0.9523024556516759
0.15634212684253684,2.100042000841018e-05,0.9522899499843512
0.15636312726254525,2.100042000841018e-05,0.9522774428013667
0.15638412768255364,2.100042000841018e-05,0.9522649341027867
0.15640512810256205,2.100042000841018e-05,0.9522524238886747
0.15642612852257046,2.100042000841018e-05,0.9522399121590952
0.15644712894257884,2.100042000841018e-05,0.9522273989141121
0.15646812936258725,2.100042000841018e-05,0.9522148841537895
0.15648912978259566,2.100042000841018e-05,0.9522023678781915
0.15651013020260404,2.100042000841018e-05,0.952189850087382
0.15653113062261245,2.100042000841018e-05,0.9521773307814252
0.15655213104262083,2.100042000841018e-05,0.9521648099603852
0.15657313146262924,2.100042000841018e-05,0.9521522876243261
0.15659413188263765,2.100042000841018e-05,0.952139763773312
0.15661513230264604,2.100042000841018e-05,0.952127238407407
0.15663613272265445,2.100042000841018e-05,0.9521147115266752
0.15665713314266286,2.100042000841018e-05,0.9521021831311808
0.15667813356267124,2.100042000841018e-05,0.9520896532209878
0.15669913398267965,2.100042000841018e-05,0.9520771217961604
0.15672013440268806,2.100042000841018e-05,0.9520645888567629
0.15674113482269644,2.100042000841018e-05,0.9520520544028592
0.15676213524270485,2.100042000841018e-05,0.9520395184345137
0.15678313566271324,2.100042000841018e-05,0.9520269809517904
0.15680413608272165,2.100042000841018e-05,0.9520144419547536
0.15682513650273006,2.100042000841018e-05,0.9520019014434673
0.15684613692273844,2.100042000841018e-05,0.9519893594179959
0.15686713734274685,2.100042000841018e-05,0.9519768158784035
0.15688813776275526,2.100042000841018e-05,0.9519642708247543
0.15690913818276364,2.100042000841018e-05,0.9519517242571125
0.15693013860277205,2.100042000841018e-05,0.9519391761755425
0.15695113902278046,2.100042000841018e-05,0.9519266265801082
0.15697213944278884,2.100042000841018e-05,0.951914075470874
0.15699313986279725,2.100042000841018e-05,0.9519015228479042
0.15701414028280566,2.100042000841018e-05,0.951888968711263
0.15703514070281405,2.100042000841018e-05,0.9518764130610147
0.15705614112282246,2.100042000841018e-05,0.9518638558972234
0.15707714154283084,2.100042000841018e-05,0.9518512972199535
0.15709814196283925,2.100042000841018e-05,0.9518387370292694
0.15711914238284766,2.100042000841018e-05,0.9518261753252352
0.15714014280285604,2.100042000841018e-05,0.9518136121079152
0.15716114322286445,2.100042000841018e-05,0.9518010473773737
0.15718214364287286,2.100042000841018e-05,0.951788481133675
0.15720314406288124,2.100042000841018e-05,0.9517759133768835
0.15722414448288966,2.100042000841018e-05,0.9517633441070635
0.15724514490289807,2.100042000841018e-05,0.9517507733242793
0.15726614532290645,2.100042000841018e-05,0.9517382010285953
0.15728714574291486,2.100042000841018e-05,0.9517256272200757
0.15730814616292324,2.100042000841018e-05,0.9517130518987849
0.15732914658293165,2.100042000841018e-05,0.9517004750647873
0.15735014700294006,2.100042000841018e-05,0.9516878967181472
0.15737114742294844,2.100042000841018e-05,0.9516753168589291
0.15739214784295685,2.100042000841018e-05,0.9516627354871973
0.15741314826296526,2.100042000841018e-05,0.9516501526030161
0.15743414868297365,2.100042000841018e-05,0.95163756820645
0.15745514910298206,2.100042000841018e-05,0.9516249822975633
0.15747614952299047,2.100042000841018e-05,0.9516123948764206
0.15749714994299885,2.100042000841018e-05,0.9515998059430861
0.15751815036300726,2.100042000841018e-05,0.9515872154976244
0.15753915078301567,2.100042000841018e-05,0.9515746235400997
0.15756015120302405,2.100042000841018e-05,0.9515620300705766
0.15758115162303246,2.100042000841018e-05,0.9515494350891196
0.15760215204304084,2.100042000841018e-05,0.951536838595793
0.15762315246304925,2.100042000841018e-05,0.9515242405906612
0.15764415288305766,2.100042000841018e-05,0.9515116410737889
0.15766515330306605,2.100042000841018e-05,0.9514990400452404
0.15768615372307446,2.100042000841018e-05,0.9514864375050802
0.15770715414308287,2.100042000841018e-05,0.9514738334533729
0.15772815456309125,2.100042000841018e-05,0.9514612278901828
0.15774915498309966,2.100042000841018e-05,0.9514486208155746
0.15777015540310807,2.100042000841018e-05,0.9514360122296126
0.15779115582311645,2.100042000841018e-05,0.9514234021323615
0.15781215624312486,2.100042000841018e-05,0.9514107905238857
0.15783315666313324,2.100042000841018e-05,0.9513981774042497
0.15785415708314166,2.100042000841018e-05,0.9513855627735182
0.15787515750315007,2.100042000841018e-05,0.9513729466317556
0.15789615792315845,2.100042000841018e-05,0.9513603289790264
0.15791715834316686,2.100042000841018e-05,0.9513477098153954
0.15793815876317527,2.100042000841018e-05,0.9513350891409269
0.15795915918318365,2.100042000841018e-05,0.9513224669556857
0.15798015960319206,2.100042000841018e-05,0.9513098432597361
0.15800116002320047,2.100042000841018e-05,0.9512972180531429
0.15802216044320885,2.100042000841018e-05,0.9512845913359707
0.15804316086321726,2.100042000841018e-05,0.951271963108284
0.15806416128322565,2.100042000841018e-05,0.9512593333701473
0.15808516170323406,2.100042000841018e-05,0.9512467021216255
0.15810616212324247,2.100042000841018e-05,0.951234069362783
0.15812716254325085,2.100042000841018e-05,0.9512214350936845
0.15814816296325926,2.100042000841018e-05,0.9512087993143946
0.15816916338326767,2.100042000841018e-05,0.951196162024978
0.15819016380327605,2.100042000841018e-05,0.9511835232254994
0.15821116422328446,2.100042000841018e-05,0.9511708829160234
0.15823216464329287,2.100042000841018e-05,0.9511582410966145
0.15825316506330125,2.100042000841018e-05,0.9511455977673375
0.15827416548330966,2.100042000841018e-05,0.9511329529282572
0.15829516590331805,2.100042000841018e-05,0.9511203065794381
0.15831616632332646,2.100042000841018e-05,0.9511076587209449
0.15833716674333487,2.100042000841018e-05,0.9510950093528425
0.15835816716334325,2.100042000841018e-05,0.9510823584751954
0.15837916758335166,2.100042000841018e-05,0.9510697060880684
0.15840016800336007,2.100042000841018e-05,0.9510570521915261
0.15842116842336845,2.100042000841018e-05,0.9510443967856335
0.15844216884337686,2.100042000841018e-05,0.951031739870455
0.15846316926338527,2.100042000841018e-05,0.9510190814460555
0.15848416968339366,2.100042000841018e-05,0.9510064215124999
0.15850517010340207,2.100042000841018e-05,0.9509937600698527
0.15852617052341048,2.100042000841018e-05,0.9509810971181788
0.15854717094341886,2.100042000841018e-05,0.9509684326575429
0.15856817136342727,2.100042000841018e-05,0.9509557666880099
0.15858917178343565,2.100042000841018e-05,0.9509430992096444
0.15861017220344406,2.100042000841018e-05,0.9509304302225113
0.15863117262345247,2.100042000841018e-05,0.9509177597266754
0.15865217304346085,2.100042000841018e-05,0.9509050877222015
0.15867317346346926,2.100042000841018e-05,0.9508924142091544
0.15869417388347767,2.100042000841018e-05,0.9508797391875989
0.15871517430348606,2.100042000841018e-05,0.9508670626576
0.15873617472349447,2.100042000841018e-05,0.9508543846192222
0.15875717514350288,2.100042000841018e-05,0.9508417050725306
0.15877817556351126,2.100042000841018e-05,0.9508290240175901
0.15879917598351967,2.100042000841018e-05,0.9508163414544653
0.15882017640352808,2.100042000841018e-05,0.9508036573832211
0.15884117682353646,2.100042000841018e-05,0.9507909718039226
0.15886217724354487,2.100042000841018e-05,0.9507782847166345
0.15888317766355325,2.100042000841018e-05,0.9507655961214218
0.15890417808356166,2.100042000841018e-05,0.9507529060183492
0.15892517850357007,2.100042000841018e-05,0.9507402144074817
0.15894617892357846,2.100042000841018e-05,0.9507275212888843
0.15896717934358687,2.100042000841018e-05,0.9507148266626219
0.15898817976359528,2.100042000841018e-05,0.9507021305287592
0.15900918018360366,2.100042000841018e-05,0.9506894328873613
0.15903018060361207,2.100042000841018e-05,0.9506767337384932
0.15905118102362048,2.100042000841018e-05,0.9506640330822196
0.15907218144362886,2.100042000841018e-05,0.9506513309186057
0.15909318186363727,2.100042000841018e-05,0.9506386272477163
0.15911418228364566,2.100042000841018e-05,0.9506259220696165
0.15913518270365407,2.100042000841018e-05,0.950613215384371
0.15915618312366248,2.100042000841018e-05,0.9506005071920451
0.15917718354367086,2.100042000841018e-05,0.9505877974927037
0.15919818396367927,2.100042000841018e-05,0.9505750862864116
0.15921918438368768,2.100042000841018e-05,0.950562373573234
0.15924018480369606,2.100042000841018e-05,0.9505496593532359
0.15926118522370447,2.100042000841018e-05,0.9505369436264821
0.15928218564371288,2.100042000841018e-05,0.9505242263930379
0.15930318606372126,2.100042000841018e-05,0.9505115076529681
0.15932418648372967,2.100042000841018e-05,0.9504987874063379
0.15934518690373806,2.100042000841018e-05,0.9504860656532121
0.15936618732374647,2.100042000841018e-05,0.9504733423936561
0.15938718774375488,2.100042000841018e-05,0.9504606176277347
0.15940818816376326,2.100042000841018e-05,0.950447891355513
0.15942918858377167,2.100042000841018e-05,0.950435163577056
0.15945018900378008,2.100042000841018e-05,0.9504224342924291
0.15947118942378846,2.100042000841018e-05,0.9504097035016971
0.15949218984379687,2.100042000841018e-05,0.950396971204925
0.15951319026380528,2.100042000841018e-05,0.9503842374021781
0.15953419068381366,2.100042000841018e-05,0.9503715020935215
0.15955519110382207,2.100042000841018e-05,0.9503587652790202
0.15957619152383046,2.100042000841018e-05,0.9503460269587394
0.15959719194383887,2.100042000841018e-05,0.9503332871327442
0.15961819236384728,2.100042000841018e-05,0.9503205458010997
0.15963919278385566,2.100042000841018e-05,0.9503078029638711
0.15966019320386407,2.100042000841018e-05,0.9502950586211235
0.15968119362387248,2.100042000841018e-05,0.9502823127729221
0.15970219404388086,2.100042000841018e-05,0.950269565419332
0.15972319446388927,2.100042000841018e-05,0.9502568165604184
0.15974419488389768,2.100042000841018e-05,0.9502440661962466
0.15976519530390607,2.100042000841018e-05,0.9502313143268815
0.15978619572391448,2.100042000841018e-05,0.9502185609523884
0.15980719614392289,2.100042000841018e-05,0.9502058060728327
0.15982819656393127,2.100042000841018e-05,0.9501930496882794
0.15984919698393968,2.100042000841018e-05,0.9501802917987937
0.15987019740394806,2.100042000841018e-05,0.950167532404441
0.15989119782395647,2.100042000841018e-05,0.9501547715052863
0.15991219824396488,2.100042000841018e-05,0.9501420091013949
0.15993319866397326,2.100042000841018e-05,0.9501292451928322
0.15995419908398167,2.100042000841018e-05,0.9501164797796631
0.15997519950399008,2.100042000841018e-05,0.9501037128619532
0.15999619992399847,2.100042000841018e-05,0.9500909444397676
0.16001720034400688,2.100042000841018e-05,0.9500781745131717
0.1600382007640153,2.100042000841018e-05,0.9500654030822305
0.16005920118402367,2.100042000841018e-05,0.9500526301470096
0.16008020160403208,2.100042000841018e-05,0.950039855707574
0.1601012020240405,2.100042000841018e-05,0.9500270797639893
0.16012220244404887,2.100042000841018e-05,0.9500143023163204
0.16014320286405728,2.100042000841018e-05,0.9500015233646331
